BER_SPO1/18/11,BER_SPO2/18/11,OSNR_SPO1/18/11,OSNR_SPO2/18/11,Ampli1_InputPower,Ampli1_OutputPower,Ampli2_InputPower,Ampli2_OutputPower,Ampli3_InputPower,Ampli3_OutputPower,Ampli4_InputPower,Ampli4_OutputPower,LT
-16.66800866,-16.71593265,29.9,28.9,-11.3,3.8,-11.1,4,-13.1,2.2,-12.7,2.6,0
-16.65594995,-16.70328569,29.4,30.6,-11.3,3.8,-11.1,4,-13.1,2.2,-12.7,2.6,0
-16.61075397,-16.77587569,29,29.2,-11.3,3.8,-11.1,4,-13.1,2.2,-12.7,2.6,0
-16.59613145,-16.75675465,31.8,28.9,-11.3,3.8,-11.1,4,-13.1,2.1,-12.7,2.6,0
-16.60098191,-16.73243165,29.2,28.4,-11.3,3.8,-11.1,4,-13.1,2.2,-12.7,2.6,0
-16.62892127,-16.76626947,29.9,29.4,-11.3,3.8,-11.1,4,-13.1,2.2,-12.7,2.6,0
-16.61897094,-16.75865038,29.3,28.9,-11.3,3.8,-11.1,4,-13.1,2.2,-12.7,2.6,0
-16.61897094,-16.73985284,30.5,28.6,-11.3,3.8,-11.1,4,-13.1,2.1,-12.7,2.6,0
-16.58331076,-16.77974416,29.6,29.2,-11.3,3.8,-11.1,4,-13.1,2.2,-12.7,2.6,0
-16.60422866,-16.73243165,29.2,28.5,-11.3,3.8,-11.1,4,-13.1,2.2,-12.7,2.6,0
-16.66800866,-16.73799237,30.2,29.4,-11.3,3.9,-11.1,4,-13.1,2.2,-12.7,2.6,0
-16.64912398,-17.07781594,29.5,29.6,-11.3,3.8,-11.1,4,-23.1,0.6,-14.3,1.1,9
-13.75818549,-13.77388888,23.3,26,-11.3,3.8,-11.1,4,-23.1,0.6,-14.3,1.2,9
-13.39640556,-13.5431198,23.1,23.1,-11.3,3.8,-11.1,4,-23.1,0.6,-14.3,1.2,9
-13.38985074,-13.5590096,23,23.5,-11.3,3.8,-11.1,4,-23.1,0.6,-14.3,1.2,9
-13.42319824,-13.53078285,23.3,23.4,-11.3,3.8,-11.1,4,-23.1,0.6,-14.3,1.2,9
-13.40758182,-13.52920443,23,23.7,-11.3,3.8,-11.1,4,-23.1,0.6,-14.3,1.2,9
-13.41996111,-13.54609429,23.2,23.2,-11.3,3.9,-11.1,4,-23.1,0.6,-14.3,1.2,9
-13.42299561,-13.53697014,23,23.3,-11.3,3.8,-11.1,4,-23.1,0.6,-14.3,1.2,9
-13.40538964,-13.52134952,23.3,23.4,-11.3,3.8,-11.1,4,-23.1,0.6,-14.3,1.2,9
-13.43031619,-13.52455884,23.3,23.3,-11.3,3.9,-11.1,4,-23.1,0.6,-14.3,1.2,9
-13.41707006,-13.53825768,23.2,23.1,-11.3,3.8,-11.1,4,-23.1,0.6,-14.3,1.2,9
-13.3843777,-13.53492863,23.3,23.4,-11.3,3.8,-11.1,4,-23.1,0.6,-14.3,1.2,9
-13.37416364,-13.52396097,23,23,-11.3,3.8,-11.1,4,-23.1,0.6,-14.3,1.2,9
-13.40009512,-13.79934198,23.1,23,-11.3,3.8,-11.1,4,-23.1,0.6,-14.3,1.2,9
-13.34070597,-13.56685522,23.2,23.6,-11.3,3.8,-11.1,4,-23.1,0.6,-14.3,1.2,9
-13.3268692,-13.51792766,23.1,23.4,-11.3,3.8,-11.1,4,-23.1,0.6,-14.3,1.2,9
-13.36890351,-13.52732861,23.1,23.1,-11.3,3.9,-11.1,4,-23.1,0.6,-14.3,1.2,9
-13.31546281,-13.52897915,23.3,23,-11.3,3.8,-11.1,4,-23.1,0.6,-14.3,1.2,9
-13.29921989,-13.50648293,23.2,23.2,-11.3,3.8,-11.1,3.9,-23.1,0.6,-14.3,1.2,9
-16.78557508,-17.09095673,30.7,28.4,-11.2,4,-11,4.1,-12.3,2.9,-12.6,2.7,0
-16.79340291,-17.08831472,30.5,28.3,-11.1,4,-11,4.1,-12.3,2.9,-12.6,2.7,0
-16.78948134,-17.1314481,30.3,28,-11.1,4,-11,4.1,-12.3,2.9,-12.6,2.7,0
-16.819275,-17.02939884,30.2,28.6,-11.1,4,-11,4.1,-12.3,2.9,-12.6,2.7,0
-16.86043308,-17.01458376,30.3,28.4,-11.1,4,-11,4.1,-12.3,2.9,-12.6,2.7,0
-16.87952167,-17.06227159,29.5,29.5,-11.1,4,-11,4.1,-12.3,2.9,-12.6,2.7,0
-16.84583428,-17.01703774,30.6,29,-11.1,4,-11,4.1,-12.3,2.9,-12.6,2.7,0
-16.87738263,-17.01213577,30.3,29.3,-11.1,4,-11,4.1,-12.3,2.9,-12.5,2.7,0
-16.90555351,-17.05970419,32.2,29.2,-11.1,4,-11,4.1,-12.3,2.9,-12.6,2.7,0
-16.9099588,-17.04443672,30.4,29.2,-11.1,4,-11,4.1,-12.3,2.9,-12.6,2.7,0
-16.89245289,-16.99998496,29.9,28.7,-11.1,4,-11,4.1,-12.3,2.9,-12.5,2.7,0
-16.97376176,-17.01703774,31.3,29.2,-11.1,4,-11,4.1,-12.3,2.9,-12.5,2.7,0
-16.94591773,-17.01458376,32.2,28.7,-11.1,4,-11,4.1,-12.3,2.9,-12.6,2.7,0
-16.91438359,-17.01213577,30.8,29,-11.1,4,-11,4.1,-12.3,2.9,-12.6,2.7,0
-16.9505049,-16.99276471,29.6,28.6,-11.1,4,-11,4.1,-12.3,2.9,-12.6,2.7,0
-16.94820869,-17.00725772,30,29.2,-11.1,4,-11,4.1,-12.3,2.9,-12.5,2.7,0
-16.92329234,-17.02691437,32.6,29.4,-11.1,4,-11,4.1,-12.3,2.9,-12.6,2.7,0
-16.92553198,-16.95974284,31.9,30.9,-11.1,4,-11,4.1,-12.3,2.9,-12.6,2.7,0
-16.94135152,-16.96439401,31.1,29.2,-11.1,4,-11,4.1,-12.3,2.9,-12.6,2.7,0
-16.91660335,-16.96672773,30.1,29.6,-11.1,4,-11,4.1,-12.3,2.9,-12.5,2.8,0
-16.92553198,-16.96672773,29.8,28.8,-11.1,4,-11,4.1,-12.3,2.9,-12.5,2.8,0
-16.94135152,-16.96672773,30.8,30.2,-11.1,4,-11,4.1,-12.3,2.9,-12.6,2.7,0
-16.9210577,-17.00240334,30.5,29.4,-11.1,4,-11,4.1,-12.3,2.9,-12.6,2.7,0
-16.8562402,-16.97611747,29.9,29.2,-11.1,4,-11,4.1,-12.3,2.9,-12.5,2.8,0
-16.86887194,-16.96672773,30.3,28.6,-11.1,4,-11,4.1,-12.3,2.9,-12.5,2.8,0
-16.91882804,-17.03438638,30.2,29.7,-11.1,4,-11,4.1,-12.3,2.9,-12.6,2.7,0
-16.89680072,-16.99998496,30.2,29,-11.1,4,-11,4.1,-12.3,2.9,-12.5,2.7,0
-16.91882804,-17.00240334,30.4,28.4,-11.1,4,-11,4.1,-12.3,2.9,-12.6,2.7,0
-16.94591773,-17.05204132,30.7,29.5,-11.1,4,-11,4.1,-12.3,2.9,-12.5,2.8,0
-16.94591773,-16.9903695,30.1,29.3,-11.1,4,-11,4.1,-12.3,3,-12.5,2.8,0
-16.98798001,-16.97141158,34.5,29.9,-11.1,4,-11,4.1,-12.3,2.9,-12.6,2.7,0
-16.99516567,-16.99757241,30.5,28.9,-11.1,4,-11,4.1,-12.3,2.9,-12.5,2.7,0
-16.97847875,-16.96672773,30.6,30.1,-11.1,4,-11,4.1,-12.3,2.9,-12.5,2.8,0
-16.98559622,-16.97611747,30.5,28.7,-11.1,4,-11,4.1,-12.3,2.9,-12.5,2.8,0
-16.99757241,-16.95742534,30.2,29.7,-11.1,4,-11,4.1,-12.3,2.9,-12.5,2.7,0
-16.99757241,-16.96672773,30.5,29.7,-11.1,4,-11,4.1,-12.3,2.9,-12.5,2.8,0
-16.99998496,-17.00482758,31.1,28.9,-11.1,4,-11,4.1,-12.3,2.9,-12.5,2.8,0
-16.96439401,-16.98084562,30.9,29.1,-11.1,4,-11,4.1,-12.3,2.9,-12.5,2.8,0
-16.96906692,-16.9903695,30.6,28.7,-11.1,4,-11,4.1,-12.3,2.9,-12.5,2.7,0
-16.93680605,-17.02939884,30.1,29.6,-11.1,4,-11,4.1,-12.3,2.9,-12.5,2.7,0
-16.96672773,-16.98798001,29.7,28.3,-11.1,4,-11,4.1,-12.3,2.9,-12.5,2.8,0
-16.97847875,-16.97611747,32.3,28.5,-11.1,4,-11,4.1,-12.3,2.9,-12.5,2.7,0
-16.97847875,-17.04443672,29.9,28.7,-11.1,4,-11,4.1,-12.3,2.9,-12.5,2.8,0
-16.93228116,-16.9528064,30.3,28.7,-11.1,4,-11,4.1,-12.3,2.9,-12.5,2.7,0
-16.97847875,-16.97611747,29.5,28.6,-11.1,4,-11,4.1,-12.3,2.9,-12.5,2.7,0
-16.96439401,-16.98798001,30.6,29.4,-11.1,4,-11,4.1,-12.3,2.9,-12.5,2.8,0
-16.96439401,-16.98798001,32.6,29.7,-11.1,4,-11,4.1,-12.3,2.9,-12.5,2.8,0
-16.90775373,-16.9528064,30.6,29.6,-11.1,4,-11,4.1,-12.3,2.9,-12.5,2.7,0
-16.93680605,-17.01458376,32.1,30.3,-11.1,4,-11,4.1,-12.3,2.9,-12.5,2.7,0
-16.87738263,-16.96672773,30.3,29.6,-11.1,4,-11,4.1,-12.3,2.9,-12.5,2.8,0
-16.92329234,-16.9903695,30.6,29.2,-11.1,4,-11,4.1,-12.3,2.9,-12.5,2.8,0
-16.9099588,-17.00969377,30,29.9,-11.1,4,-11,4.1,-12.3,3,-12.5,2.8,0
-17.19690531,-16.9903695,30.7,29.2,-11.1,4,-11,4.1,-12.3,2.9,-12.5,2.8,0
-16.94591773,-17.00969377,30.6,29.8,-11.1,4,-11,4.1,-12.3,2.9,-12.5,2.8,0
-16.96439401,-17.02691437,30.5,28.5,-11.1,4,-11,4.1,-12.3,2.9,-12.5,2.8,0
-16.94591773,-16.99276471,30.2,28.5,-11.1,4,-11,4.1,-12.3,3,-12.5,2.8,0
-16.95974284,-17.02443605,29.4,29.1,-11.1,4,-11,4.1,-12.3,3,-12.5,2.7,0
-17.26379955,-16.98084562,30.4,28.9,-11.1,4,-11,4.1,-12.3,2.9,-12.5,2.8,0
-16.98798001,-17.00969377,30.8,28.8,-11.1,4,-11,4.1,-12.3,3,-12.5,2.8,0
-16.92329234,-16.9832181,29.9,29.2,-11.1,4,-11,4.1,-12.3,2.9,-12.5,2.8,0
-16.97141158,-16.98559622,30.3,28.5,-11.1,4,-11,4.1,-12.3,3,-12.5,2.7,0
-16.91660335,-16.97376176,30.8,29.2,-11.1,4,-11,4.1,-12.3,2.9,-12.5,2.8,0
-17.21770844,-17.01213577,30.7,28.8,-11.1,4,-11,4.1,-12.3,2.9,-12.5,2.8,0
-16.93454105,-16.9505049,30.2,28.7,-11.1,4,-11,4.1,-12.3,3,-12.5,2.8,0
-16.96206572,-16.96906692,29.9,29.2,-11.1,4,-11,4.1,-12.3,3,-12.5,2.8,0
-16.94591773,-16.97141158,30.8,28.7,-11.1,4,-11,4.1,-12.3,2.9,-12.5,2.7,0
-16.94820869,-16.89680072,31.4,28.6,-11.1,4,-11,4.1,-12.3,2.9,-12.5,2.7,0
-16.9528064,-16.88381352,30.6,29,-11.1,4,-11,4.1,-12.3,3,-12.5,2.8,0
-16.92777665,-16.94363202,30.3,28.8,-11.1,4,-11,4.1,-12.3,3,-12.5,2.8,0
-16.92329234,-16.90116754,30.1,30.1,-11.1,4,-11,4.1,-12.3,3,-12.5,2.7,0
-16.9528064,-16.90116754,30.9,28.5,-11.1,4,-11,4.1,-12.3,2.9,-12.5,2.8,0
-16.93002637,-16.94820869,29.8,28.7,-11.1,4,-11,4.1,-12.3,3,-12.5,2.8,0
-16.94591773,-16.92329234,30.1,29.1,-11.1,4,-11,4.1,-12.3,3,-12.5,2.8,0
-16.94363202,-16.92329234,29.6,29.2,-11.1,4,-11,4.1,-12.3,3,-12.5,2.8,0
-16.97141158,-16.9528064,30.6,28.8,-11.1,4,-11,4.1,-12.3,2.9,-12.5,2.7,0
-16.91216875,-16.9390762,29.8,29.4,-11.1,4,-11,4.1,-12.3,2.9,-12.5,2.8,0
-16.9551132,-16.96672773,29.8,28.8,-11.1,4,-11,4.1,-12.3,3,-12.5,2.8,0
-16.94363202,-16.96672773,30.3,29.8,-11.1,4,-11,4.1,-12.3,3,-12.5,2.8,0
-16.98798001,-17.00240334,29.8,30.1,-11.1,4,-11,4.1,-12.3,3,-12.5,2.8,0
-16.99757241,-16.97611747,30.6,29.9,-11.1,4,-11,4.1,-12.3,2.9,-12.5,2.8,0
-17.02196386,-17.24510741,29.6,29,-11.1,4,-11,4.1,-12.3,3,-12.5,2.8,0
-17.0318895,-16.99276471,30.4,28.8,-11.1,4,-11,4.1,-12.3,3,-12.5,2.8,0
-16.99516567,-16.97611747,31.3,29.3,-11.1,4,-11,4.1,-12.3,3,-12.5,2.8,0
-16.99998496,-16.9528064,32.8,29.2,-11.1,4,-11,4.1,-12.3,2.9,-12.5,2.8,0
-17.04443672,-17.01458376,30.3,30.2,-11.1,4,-11,4.1,-12.3,3,-12.5,2.8,0
-17.01458376,-17.29900318,30.2,29,-11.1,4,-11,4.1,-12.3,3,-12.5,2.8,0
-16.99757241,-16.94820869,31,29.2,-11.1,4,-11,4.1,-12.3,3,-12.5,2.8,0
-17.01949777,-16.9505049,29.8,28.6,-11.1,4,-11,4.1,-12.3,2.9,-12.5,2.7,0
-17.00240334,-16.9903695,30.7,29,-11.1,4,-11,4.1,-12.3,2.9,-12.5,2.8,0
-17.01949777,-16.94135152,31.1,29.7,-11.1,4,-11,4.1,-12.3,3,-12.5,2.8,0
-17.06484559,-17.205768,29.8,28.9,-11.1,4,-11,4.1,-12.3,3,-12.5,2.8,0
-17.00725772,-16.97847875,29.9,30,-11.1,4,-11,4.1,-12.3,3,-12.5,2.8,0
-17.00482758,-16.94820869,30.9,28.5,-11.1,4,-11,4.1,-12.3,2.9,-12.5,2.8,0
-16.98559622,-16.9390762,31.2,29.1,-11.1,4,-11,4.1,-12.3,3,-12.5,2.8,0
-16.97376176,-16.94363202,30.7,28.3,-11.1,4,-11,4.1,-12.3,3,-12.5,2.8,0
-16.9528064,-16.9505049,30.6,28.8,-11.1,4,-11,4.1,-12.3,3,-12.5,2.8,0
-16.91438359,-16.89245289,30.6,29.6,-11.1,4,-11,4.1,-12.3,2.9,-12.5,2.8,0
-16.91216875,-16.9528064,30.9,29.3,-11.1,4,-11,4.1,-12.3,3,-12.5,2.8,0
-16.85415033,-16.9390762,30.7,28,-11.1,4,-11,4.1,-12.3,3,-12.5,2.8,0
-16.83758681,-16.87738263,29.8,29.6,-11.1,4,-11,4.1,-12.3,3,-12.5,2.8,0
-16.819275,-17.17077901,31.8,28.6,-11.1,4,-11,4.1,-12.3,3,-12.5,2.8,0
-16.80526076,-16.9210577,30.5,28.9,-11.1,4,-11,4.1,-12.3,2.9,-12.5,2.8,0
-16.8562402,-16.8562402,31.9,28.9,-11.1,4,-11,4.1,-12.3,3,-12.5,2.8,0
-16.87099284,-16.88812388,31.2,28.5,-11.1,4,-11,4.1,-12.3,3,-12.5,2.8,0
-16.88596638,-16.9099588,32.5,29.3,-11.1,4,-11,4.1,-12.3,2.9,-12.5,2.8,0
-16.84998366,-16.93454105,30.2,29,-11.1,4,-11,4.1,-12.3,3,-12.5,2.8,0
-17.10695708,-16.86887194,32.6,28.4,-11.1,4,-11,4.1,-12.3,3,-12.5,2.8,0
-16.89462444,-16.89898175,30.2,28.7,-11.1,4,-11,4.1,-12.3,3,-12.5,2.8,0
-16.8816653,-16.9551132,30.2,29.1,-11.1,4,-11,4.1,-12.3,2.9,-12.5,2.8,0
-16.87738263,-16.87738263,31.2,29.9,-11.1,4,-11,4.1,-12.3,2.9,-12.5,2.8,0
-16.87524816,-16.88812388,30.9,29,-11.1,4,-11,4.1,-12.3,3,-12.5,2.8,0
-17.19396845,-16.91882804,29.7,28.8,-11.1,4,-11,4.1,-12.3,3,-12.5,2.8,0
-16.86675554,-16.87311824,29.7,28.6,-11.1,4,-11,4.1,-12.3,3,-12.5,2.8,0
-16.95742534,-16.90116754,31.3,28.9,-11.1,4,-11,4.1,-12.3,2.9,-12.5,2.8,0
-16.91438359,-16.92329234,30.1,29.5,-11.1,4,-11,4.1,-12.3,2.9,-12.5,2.8,0
-16.91882804,-16.87099284,30.4,29.3,-11.1,4,-11,4.1,-12.3,3,-12.5,2.8,0
-16.9390762,-16.84376602,30.4,29.1,-11.1,4,-11,4.1,-12.3,3,-12.5,2.8,0
-16.9505049,-16.88812388,30.3,29.5,-11.1,4,-11,4.1,-12.3,3,-12.5,2.8,0
-16.89898175,-16.86464361,31.1,29.9,-11.1,4,-11,4.1,-12.3,3,-12.5,2.8,0
-16.93680605,-16.80924483,31.4,28.6,-11.1,4,-11,4.1,-12.3,3,-12.5,2.8,0
-16.98559622,-16.85415033,29.8,29.3,-11.1,4,-11,4.1,-12.3,3,-12.5,2.8,0
-17.23589076,-16.85833444,30.1,28.5,-11.1,4,-11,4.1,-12.3,3,-14.9,0.7,10
-13.65356179,-16.84583428,32,29.3,-11.1,4,-11,4.1,-12.3,3,-14.9,0.7,10
-11.91250791,-16.86043308,21.6,29.1,-11.1,4,-11,4.1,-12.3,3,-14.9,0.7,10
-11.90955968,-16.83964231,21.9,29.6,-11.1,4,-11,4.1,-12.3,3,-14.9,0.7,10
-11.89231355,-16.84376602,21.7,30.1,-11.1,4,-11,4.1,-12.3,3,-14.9,0.7,10
-11.91077961,-16.84790682,22,29.3,-11.1,4,-11,4.1,-12.3,3,-14.9,0.7,10
-11.93026075,-16.86464361,21.9,29.1,-11.1,4,-11,4.1,-12.3,3,-14.9,0.7,10
-11.93901174,-16.87738263,21.8,29.2,-11.1,4,-11,4.1,-12.2,3,-14.9,0.7,10
-11.94940148,-16.86464361,21.7,29,-11.1,4,-11,4.1,-12.3,3,-14.9,0.7,10
-11.94574122,-16.83964231,21.8,29.3,-11.1,4,-11,4.1,-12.3,3,-14.9,0.7,10
-11.91670699,-16.87524816,21.7,29.3,-11.1,4,-11,4.1,-12.3,3,-14.9,0.7,10
-11.90693148,-16.84170204,21.8,28.4,-11.1,4,-11,4.1,-12.3,3,-14.9,0.7,10
-11.92915328,-16.87524816,21.8,28.9,-11.1,4,-11,4.1,-12.3,3,-14.9,0.7,10
-11.91547981,-16.86887194,21.8,30.6,-11.1,4,-11,4.1,-12.3,3,-14.9,0.7,10
-11.92230824,-16.86253613,21.6,30.2,-11.1,4,-11,4.1,-12.3,3,-14.9,0.7,10
-11.92918361,-16.85833444,21.7,28.5,-11.1,4,-11,4.1,-12.3,3,-14.9,0.7,10
-11.92145025,-16.90116754,21.9,28.9,-11.1,4,-11,4.1,-12.3,3,-14.9,0.7,10
-11.93381898,-16.88381352,21.8,29.6,-11.1,4,-11,4.1,-12.3,3,-14.9,0.7,10
-11.94705243,-16.87952167,21.6,29.7,-11.1,4,-11,4.1,-12.3,3,-14.9,0.7,10
-11.94498612,-16.89462444,21.7,29,-11.1,4,-11,4.1,-12.3,3,-12.5,2.8,0
-12.49939727,-16.89680072,22.9,29.1,-11.1,4,-11,4.1,-12.3,3,-12.5,2.8,0
-16.96206572,-16.90335812,31.6,29,-11.1,4,-11,4.1,-12.3,3,-12.5,2.8,0
-16.94591773,-16.89028604,30.9,30.3,-11.1,4,-11,4.1,-12.3,3,-12.5,2.8,0
-16.91438359,-16.89898175,34.6,29.5,-11.1,4,-11,4.1,-12.3,3,-12.5,2.8,0
-16.82331541,-16.92553198,32.2,28.8,-11.1,4,-11,4.1,-12.3,3,-12.5,2.8,0
-16.78557508,-16.96206572,32.1,28.5,-11.1,4,-11,4.1,-12.3,3,-12.5,2.8,0
-16.75297392,-16.9832181,31,29.9,-11.1,4,-11,4.1,-12.3,3,-12.5,2.8,0
-16.73058493,-17.02691437,34.4,29.1,-11.1,4,-11,4.1,-12.3,3,-12.5,2.8,0
-17.00969377,-16.93002637,32.7,28.7,-11.1,4,-11,4.1,-12.3,2.9,-12.5,2.8,0
-16.76818334,-16.96672773,31.2,29.2,-11.1,4,-11,4.1,-12.2,3,-12.5,2.8,0
-16.73613536,-16.98084562,30.6,28.9,-11.1,4,-11,4.1,-12.3,3,-12.5,2.8,0
-16.69079668,-16.9528064,31.2,28.8,-11.1,4,-11,4.1,-12.2,3,-12.5,2.8,0
-16.73428179,-16.97141158,30.7,28.3,-11.1,4,-11,4.1,-12.2,3,-12.5,2.8,0
-16.67846172,-16.94820869,31.1,28.9,-11.1,4,-11,4.1,-12.3,3,-12.5,2.8,0
-16.71230288,-16.96672773,30.9,29.1,-11.1,4,-11,4.1,-12.3,3,-12.5,2.8,0
-16.76435925,-16.92553198,31.3,29.1,-11.1,4,-11,4.1,-12.3,3,-12.5,2.8,0
-16.71957564,-16.96906692,31.1,29.7,-11.1,4,-11,4.1,-12.3,3,-12.5,2.8,0
-16.71049293,-16.9551132,31.3,28.8,-11.1,4,-11,4.1,-12.3,3,-12.5,2.8,0
-16.74171677,-16.9390762,30.5,29.3,-11.1,4,-11,4.1,-12.2,3,-14.9,0.7,10
-12.35026639,-16.9903695,31.2,28.6,-11.1,4,-11,4.1,-12.2,3,-14.9,0.7,10
-11.87678329,-16.9210577,21.7,28.9,-11.1,4,-11,4.1,-12.2,3,-14.9,0.7,10
-11.88165853,-16.92329234,21.7,29,-11.1,4,-11,4.1,-12.2,3,-14.9,0.7,10
-11.88670297,-16.92777665,21.8,30.1,-11.1,4,-11,4.1,-12.3,3,-14.9,0.7,10
-11.90235976,-16.9832181,21.8,29.3,-11.1,4,-11,4.1,-12.3,3,-14.9,0.7,10
-11.88207793,-16.9210577,21.6,28.6,-11.1,4,-11,4.1,-12.2,3,-14.9,0.7,10
-11.91987167,-16.94135152,21.7,28.8,-11.1,4,-11,4.1,-12.3,3,-14.9,0.7,10
-11.91373144,-17.24819861,22,29.5,-11.1,4,-11,4.1,-12.3,3,-14.9,0.7,10
-11.9100802,-16.93228116,21.7,28.5,-11.1,4,-11,4.1,-12.2,3,-14.9,0.7,10
-11.93027592,-16.90335812,21.9,28.6,-11.1,4,-11,4.1,-12.2,3,-14.9,0.7,10
-11.9381852,-16.97376176,21.7,28.7,-11.1,4,-11,4.1,-12.3,3,-14.9,0.7,10
-11.91877565,-16.93680605,21.9,29.5,-11.1,4,-11,4.1,-12.3,3,-14.9,0.7,10
-11.93930272,-17.19104019,21.7,29.2,-11.1,4,-11,4.1,-12.3,3,-14.9,0.7,10
-11.93743579,-16.88812388,21.7,29,-11.1,4,-11,4.1,-12.2,3,-14.9,0.7,10
-11.92710846,-16.93002637,21.8,28.3,-11.1,4,-11,4.1,-12.2,3,-14.9,0.7,10
-11.92017216,-16.87311824,21.7,28.8,-11.1,4,-11,4.1,-12.2,3,-14.9,0.7,10
-11.94654316,-16.90116754,21.8,28.7,-11.1,4,-11,4.1,-12.2,3,-14.9,0.7,10
-11.92404151,-16.88812388,21.7,29.2,-11.1,4,-11,4.1,-12.3,3,-14.9,0.7,10
-11.93193184,-16.90775373,21.9,28.4,-11.1,4,-11,4.1,-12.2,3,-12.5,2.8,0
-13.99907288,-16.9210577,21.7,28.8,-11.1,4,-11,4.1,-12.3,3,-12.5,2.8,0
-16.83964231,-16.9210577,32.4,28.5,-11.1,4,-11,4.1,-12.2,3,-12.5,2.8,0
-16.76054972,-16.88812388,31,28.8,-11.1,4,-11,4.1,-12.2,3,-12.5,2.8,0
-16.82129317,-17.15938287,30.5,29.6,-11.1,4,-11,4.1,-12.2,3,-12.5,2.8,0
-16.819275,-16.89028604,32.1,29.4,-11.1,4,-11,4.1,-12.2,3,-12.5,2.8,0
-16.83553552,-16.87952167,31.5,29.2,-11.1,4,-11,4.1,-12.2,3,-12.5,2.8,0
-16.81525085,-16.88812388,30.7,29.8,-11.1,4,-11,4.1,-12.3,3,-12.5,2.8,0
-16.80526076,-16.87524816,33.3,29.5,-11.1,4,-11,4.1,-12.2,3,-12.5,2.8,0
-16.81124283,-16.90116754,32.4,30.5,-11.1,4,-11,4.1,-12.2,3,-12.5,2.8,0
-16.75865038,-16.91438359,31.2,29.8,-11.1,4,-11,4.1,-12.3,3,-12.5,2.8,0
-16.79931426,-16.9099588,31.6,28.9,-11.1,4,-11,4.1,-12.2,3,-12.5,2.8,0
-16.78362766,-16.92553198,31.5,30.4,-11.1,4,-11,4.1,-12.3,3,-12.5,2.8,0
-16.76818334,-16.89462444,33.2,28.8,-11.1,4,-11,4.1,-12.2,3,-12.5,2.8,0
-16.78948134,-17.15655402,31.5,29.1,-11.1,4,-11,4.1,-12.3,3,-12.5,2.8,0
-16.80526076,-16.89028604,31.4,29.8,-11.1,4,-11,4.1,-12.2,3,-12.5,2.8,0
-16.76245267,-16.9210577,34.3,29,-11.1,4,-11,4.1,-12.3,3,-12.5,2.8,0
-16.78168403,-16.89245289,33.1,29.2,-11.1,4,-11,4.1,-12.2,3,-12.5,2.8,0
-16.77202212,-16.89028604,32.3,28.7,-11.1,4,-11,4.1,-12.3,3,-12.5,2.8,0
-16.73985284,-16.89680072,29.9,30.1,-11.1,4,-11,4.1,-12.3,3,-12.5,2.8,0
-16.73428179,-16.88381352,31,28.5,-11.1,4,-11,4.1,-12.3,3,-12.5,2.8,0
-16.74171677,-16.87738263,31.3,28.9,-11.1,4,-11,4.1,-12.2,3,-12.5,2.8,0
-16.67496521,-16.90775373,32.2,29,-11.1,4,-11,4.1,-12.2,3,-12.5,2.8,0
-16.69970146,-16.82737221,30.9,28.7,-11.1,4,-11,4.1,-12.3,3,-12.5,2.8,0
-16.77974416,-16.84583428,30.6,29.6,-11.1,4,-11,4.1,-12.2,3,-12.5,2.8,0
-16.74171677,-16.90116754,31.3,29.4,-11.1,4,-11,4.1,-12.2,3,-12.5,2.8,0
-16.71049293,-16.91660335,33.1,29.8,-11.1,4,-11,4.1,-12.2,3,-12.5,2.8,0
-16.77010089,-16.85833444,32.3,29.3,-11.1,4,-11,4.1,-12.2,3,-12.5,2.8,0
-16.75865038,-16.89028604,33.4,28.8,-11.1,4,-11,4.1,-12.2,3,-12.5,2.8,0
-16.73985284,-16.84790682,31.6,29.1,-11.1,4,-11,4.1,-12.2,3,-12.5,2.8,0
-16.72140213,-16.84790682,31.2,29.8,-11.1,4,-11,4.1,-12.2,3,-12.5,2.8,0
-16.77202212,-16.87738263,31.9,28.9,-11.1,4,-11,4.1,-12.2,3,-12.5,2.8,0
-16.7875263,-16.87099284,35.3,28.9,-11.1,4,-11,4.1,-12.2,3,-12.5,2.8,0
-16.79536948,-16.83758681,32.1,28.5,-11.1,4,-11,4.1,-12.2,3,-12.5,2.8,0
-16.82737221,-16.8816653,31.5,28.6,-11.1,4,-11,4.1,-12.2,3,-12.5,2.8,0
-16.77780806,-16.86887194,34.4,29,-11.1,4,-11,4.1,-12.2,3,-12.5,2.8,0
-16.78557508,-16.87952167,34.6,30.3,-11.1,4,-11,4.1,-12.2,3,-12.5,2.8,0
-16.81525085,-16.86464361,31.1,28.7,-11.1,4,-11,4.1,-12.2,3,-14.9,0.7,10
-14.38998621,-16.87738263,31.5,28.6,-11.1,4,-11,4.1,-12.2,3,-14.9,0.7,10
-11.91301505,-16.83144554,21.7,28.9,-11.1,4,-11,4.1,-12.2,3,-14.9,0.7,10
-11.92777446,-16.83964231,21.7,29.6,-11.1,4,-11,4.1,-12.2,3,-14.9,0.7,10
-12.22088176,-16.83758681,21.8,29.1,-11.1,4,-11,4.1,-12.2,3,-14.9,0.7,10
-11.90770289,-16.88812388,21.8,28.6,-11.1,4,-11,4.1,-12.2,3,-14.9,0.7,10
-11.91561443,-16.84790682,22,29.4,-11.1,4,-11,4.1,-12.3,3,-14.9,0.7,10
-11.92847121,-16.86675554,21.8,29.7,-11.1,4,-11,4.1,-12.2,3,-14.9,0.7,10
